market_ids,product_ids,shares,prices,x,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,firm_ids,el_1,el_2,el_3,el_4,el_5,el_6,own_elasticity
35,2,0.1959,0.00053066,-1.111810555,-5.625791091,-5.528853123,-4.314501453,-2.274449031,-3.69923752,-0.583600906,2,0.00017216769466353376,-0.0011744901854580862,0.20031901022845042,0.003392380409004526,-0.0013714246819201948,0.004804687179128346,-0.0011744901854580862
35,3,0.0666,0.155947884,-1.139037791,-1.780258524,0.930593143,0.264723899,1.397418167,-0.860936814,-0.30133217,3,0.00018391894859863165,0.0020050224459877324,-0.7566368189730972,0.00454027765831735,-0.0038221264769808735,0.0062339099417347095,-0.7566368189730972
35,4,0.1036,0.142389772,0.68658129,-3.105967742,-0.605363179,-0.396102483,0.967209903,0.126809181,-0.013063509,4,3.2929470169729135e-05,2.3906543305391932e-05,0.0031966683284585075,-0.13732066208181207,0.05197067242120909,0.0013331303190441646,-0.13732066208181207
35,5,0.3402,6.335273079,1.389547981,0.472530166,-0.077335478,1.551585291,-1.406820649,0.495814248,-0.131256003,5,-6.931269147045279e-08,-6.614897225848706e-08,-1.8418706208667813e-05,0.0003557109521026119,-0.010895378502942431,-3.425376046176015e-05,-0.010895378502942431
35,6,0.0019,0.596126481,-0.747622721,0.27142348,-0.028773931,-0.385586295,-1.069723417,1.012172153,-0.372491379,6,0.00014080134820750812,0.00044098507429216874,0.057163949135893524,0.01736277511579445,-0.0651802302036963,-1.5706728521801216,-1.5706728521801216
36,1,0.0348,0.002349305,0.691179304,-4.865144822,-4.392546309,-5.736277483,-2.204169432,-1.607914956,1.715213952,1,-0.004900329460014908,0.00020118467897345044,0.006212814143753032,0.0044996845220645456,0.02208849390101654,0.312218548446875,-0.004900329460014908
36,2,0.0966,0.002898655,-0.434772031,-2.865326674,-6.006549633,-6.184981853,-2.234922401,-4.120574658,-1.124397631,2,5.8740805348824436e-05,-0.011264594805182724,0.03334209642894519,0.014110359741338995,0.0001909247922412912,0.003916331942025978,-0.011264594805182724
36,3,0.0078,3.052160671,-1.797762319,1.40314129,3.168181545,2.246786818,0.127000064,-1.855284719,-0.561968043,3,2.1335607548170144e-05,0.00039216114634532776,-1.9784788835045897,0.011149078048855003,-0.04291521314541018,0.008371504632049154,-1.9784788835045897
36,4,0.0034,0.622822248,-0.452378634,0.252692292,-0.143337133,1.009936055,-0.717325619,-1.416233643,-0.439330941,4,0.00017372314304947938,0.0018658155412796295,0.1253423738633013,-2.093715745771848,0.0031726942981193064,0.04341802804696045,-2.093715745771848
36,5,0.3353,13.31298616,2.615889019,1.067703792,1.550130256,1.088998709,-0.102055076,1.317382817,-2.043609297,5,4.045532715639492e-07,1.1976418061593564e-08,-0.000228878097323307,1.505089163602167e-06,-0.05201306010189248,0.006687386672581885,-0.05201306010189248
36,6,0.0477,1.939458198,1.456719053,-1.071933647,0.737074748,0.734706286,0.710086778,2.056621906,0.203401669,6,0.0002759170542070904,1.185371133767816e-05,0.0021543026413219602,0.0009938350910798552,0.32267600157024073,-0.8126607846757823,-0.8126607846757823
37,1,0.0582,0.000572867,-0.292757685,-6.336162573,-6.120498395,-4.663298636,-2.333415071,0.479712018,-0.819952826,1,-0.0030335891630403856,2.8762926562003538e-05,0.0013802721392126307,0.008399315751663885,0.0007941929911360703,0.00874635107401517,-0.0030335891630403856
37,2,0.0166,0.001897641,1.064295389,-4.313094557,-6.023507304,-4.92374727,-1.976129518,-3.280457029,-0.669923946,2,3.044301904871343e-05,-0.004515875641843509,0.014293664906552709,0.0497367610389749,0.02328168314472099,0.6470975307486891,-0.004515875641843509
37,3,0.0028,1.466954131,0.441197946,-0.017074244,2.129130054,-0.032354392,0.761406524,-0.949135644,-0.63080297,3,1.1203841238778882e-05,0.00010962034733253575,-1.3526142165628556,0.04788524596645177,-0.007624924275473894,0.3208922712575287,-1.3526142165628556
37,4,0.0114,0.860898262,0.237720477,-0.582820551,0.432227941,-1.012926197,-0.526891646,0.111028076,-0.825244427,4,2.853408926236398e-05,0.0001596404562786524,0.020041010056078144,-1.3229860956641595,0.021451768829107935,0.27448861215178133,-1.3229860956641595
37,5,0.1938,4.041395684,2.04151799,0.508702265,-1.084486201,0.476243224,-0.508572976,0.617371899,-0.159201505,5,3.38078609970493e-08,9.363783663472027e-07,-3.998756460385099e-05,0.00026880333001148013,1.3797541869821857,-0.6269576846427645,1.3797541869821857
37,6,0.2345,1.817932306,3.031310201,-0.83218669,-2.465909592,1.988923178,0.489004911,0.248721679,0.37692954,6,6.840425878153788e-07,4.781578953002617e-05,0.0030918133528318936,0.00631917611456197,-1.1518682867827765,0.3382899096126154,0.3382899096126154
38,1,0.0465,0.00037565,0.559289565,-7.65618317,-4.789345594,-3.967199225,-1.220129222,-2.483403483,0.311236201,1,-0.0009185290808565817,0.001230149414895607,0.004704410163832784,0.0027109310868974213,0.030889909232430433,0.0034199957947944606,-0.0009185290808565817
38,2,0.1447,0.004102751,1.875188201,-4.647805954,-5.85337348,-5.480541237,-3.133174079,-0.683724423,-0.206624484,2,3.619516154737093e-05,-0.0006447554815885162,0.00016936739096238296,0.0005244159479261485,-0.25411856114684134,0.001420666010378006,-0.0006447554815885162
38,3,0.067,0.044041298,-0.428502855,-2.403294523,-0.872029289,-1.645511264,0.494065147,-1.494404275,-0.904359078,3,2.784880811527833e-05,3.407521272310568e-05,-0.2026304017992545,0.000482124486009612,0.0012590909534970502,0.00019087086891137698,-0.2026304017992545
38,4,0.0017,1.545634193,-0.056663008,0.702325892,0.076449031,0.578777307,-0.603325555,1.35961585,-0.646913686,4,1.8021842324481804e-05,0.00011848515566322439,0.0005414251974481156,-0.17342869223124438,-0.3878729255474558,-0.009615745265943308,-0.17342869223124438
38,5,0.3007,1.529551565,1.413127854,-0.245596506,-1.423257543,-1.53943793,-2.177615013,0.254401804,0.555193631,5,1.173155085075758e-06,-0.0003280065588139266,8.077825471142167e-06,-0.0022158867122135544,0.11495110566887201,-0.00814181982084643,0.11495110566887201
38,6,0.0036,1.266851001,0.896486727,0.861776323,-0.426651172,0.425852494,-0.950454956,-1.999120738,0.703586755,6,1.309887140052823e-05,0.00018493011574099934,0.00012349418937867475,-0.005540009994648523,-0.8210904450386176,0.4313490383274191,0.4313490383274191
39,1,0.0164,0.002575596,0.577718562,-4.816723001,-5.533812511,-4.036778574,-3.355676925,-2.037178513,0.961114035,1,-0.007953823454246665,0.00018387497025179204,0.03674321114612146,0.014970862007511326,0.2324649253666473,0.0166100733463719,-0.007953823454246665
39,2,0.0202,0.001501771,0.022311865,-4.413109589,-5.899614696,-4.933085802,-1.507456616,-2.588422581,0.099156591,2,0.0002560289778674054,-0.007920385706132078,0.018963188593110504,0.007813791903037421,0.04925900939069595,0.0048900428968489465,-0.007920385706132078
39,3,0.0083,0.547761678,0.320616477,-1.702509833,-0.033722903,2.032415268,0.467372457,0.81874962,-2.053809848,3,0.00034137283655749607,0.00012653093277719527,-1.2363343643001161,0.03780920900304702,0.20352410108509486,0.02996916348348918,-1.2363343643001161
39,4,0.0171,4.272684596,-0.323309722,1.643620345,-0.360024286,1.838794294,-1.515397741,0.634567232,0.97457725,4,8.655087283969512e-06,3.244292321154159e-06,0.0023527207565112837,1.555709202307965,-0.21865651954060236,-0.5606891593924194,1.555709202307965
39,5,0.4541,1.021133988,3.809156204,-2.193269893,-1.143786281,-0.018395531,-0.318824066,0.816210662,1.22407619,5,2.1176042092789552e-05,3.2226008941529355e-06,0.0019954982408204695,-0.03445284915342136,-0.00982071227831511,-0.11032867402546115,-0.00982071227831511
39,6,0.0193,2.721024903,1.839642597,-0.357920475,0.246166469,0.737410962,-0.72836546,1.534039781,0.630364155,6,1.335990330010368e-05,2.824736400629897e-06,0.0025945051254704925,-0.7800622820380837,-0.9741656386722569,2.9538427758882086,2.9538427758882086
40,1,0.278,0.003437038,-0.257743571,-4.608347829,-5.186255999,-4.600788521,-3.30289651,-3.731132533,0.198601686,1,-0.007028707693242613,2.3500130172570438e-05,0.022297357833832517,0.0012440111764784052,0.008132250489246415,0.015484790953750105,-0.007028707693242613
40,2,0.0239,0.000410983,0.653269284,-6.527125132,-5.501289344,-6.650794391,-2.926707052,-1.334494586,-0.666702478,2,0.002286007435509353,-0.0009319397352348316,0.0015419681508150923,0.002422298438704954,0.12851554233735868,0.27988302447991426,-0.0009319397352348316
40,3,0.0059,0.225712989,-0.538327924,-0.8421823,-0.635045937,-0.46369142,-1.771042965,1.337027736,1.380048695,3,0.015998304908126874,1.137335509771982e-05,-1.4310442684327693,0.0010771807925184958,0.0032886773727781424,0.005676092534479557,-1.4310442684327693
40,4,0.0021,2.788645292,-0.321602222,1.247469405,-1.277954458,2.563232793,-1.910685641,0.120694795,1.038723046,4,0.0002029742009434577,4.062906581840512e-06,0.00024495403227379754,-0.32711701995497866,-0.04299101419731288,-0.2208924631548192,-0.32711701995497866
40,5,0.0155,3.548338347,2.847583226,-0.225863223,-0.661580113,1.160658924,0.689911147,-0.203381403,0.174730567,5,0.00014128080281589845,2.295200814530203e-05,7.962933904859098e-05,-0.004577554663853982,-1.685316980312876,1.1164305219844592,-1.685316980312876
40,6,0.3974,4.6425456,3.592248465,-1.410104328,1.470894884,0.349015456,0.728547991,0.318971041,-0.315658075,6,8.019558050660726e-06,1.4900960941889317e-06,4.09707571194255e-06,-0.0007011475624233629,0.033281614283615306,-0.10866201377434036,-0.10866201377434036
41,1,0.0533,0.001287826,0.935851658,-5.706940458,-4.894251756,-5.887958733,-1.16036239,-1.989645822,-1.674027312,1,-0.002366954636830277,6.262157839487619e-05,0.01120683430399895,0.01567220472680717,0.49708669411278655,0.0037707034724417552,-0.002366954636830277
41,2,0.2606,0.000926051,-1.094277682,-5.400454841,-4.254066511,-4.436534891,-0.883847116,-3.359919872,-0.373170812,2,1.781144242494296e-05,-0.0008810150954182475,0.06627980231856259,0.001991838923623984,0.0007395897026016389,8.819345637555241e-05,-0.0008810150954182475
41,3,0.0123,0.875315084,-1.096212335,0.061748256,-0.415064342,2.261100956,0.374711051,-1.392778023,0.50164184,3,7.144927472652532e-05,0.0014856653581701593,-2.6175357337645524,0.04227528485295887,0.0112541794772871,0.0011115154785425938,-2.6175357337645524
41,4,0.0141,2.402420309,-0.262362273,0.911132689,1.083058453,0.002301411,-0.712816993,-1.770985412,-0.367461677,4,3.175750615327674e-05,1.4190425832020322e-05,0.013436555904186288,0.15972537494497346,-0.4972836996677002,-0.00045689792781852183,0.15972537494497346
41,5,0.3938,1.753143319,1.936318215,-0.859004786,0.151505928,-0.184985832,-0.230339762,-0.705670709,-1.198636133,5,4.942235128652769e-05,2.5852767435884414e-07,0.0001755052967649524,-0.024399402662752753,-0.10970174118640164,0.0002793714219380925,-0.10970174118640164
41,6,0.0008,1.187959963,0.584472165,0.011697867,0.320767512,-0.196650301,1.690834324,1.559921962,0.231504875,6,0.00027234222897625063,2.239514551014751e-05,0.012591957458243559,-0.01628529014147675,0.20294731965263937,-1.1051322887997366,-1.1051322887997366
42,1,0.0149,0.000218333,-0.243615554,-6.746490939,-4.710234852,-3.905307061,-2.344560013,-3.432902697,-1.489370617,1,-0.0012848711494627403,0.0006140568427814751,0.0020390642932776783,0.7898669803144179,-0.0004457827327289678,0.0014833346464676544,-0.0012848711494627403
42,2,0.1379,0.004005799,1.335343811,-5.457910444,-7.266154711,-4.502658291,-0.654231701,-0.213379627,1.538490646,2,3.6162696454955413e-06,-0.003722205519870274,0.001978433879917079,0.004697799144653534,-0.0015358964083978526,0.2372491590603307,-0.003722205519870274
42,3,0.0009,1.107008058,-0.313061141,1.666491219,-0.919193576,-0.406796798,1.676755362,-1.568746305,0.278043823,3,6.657992148587626e-06,0.00109693695785994,-1.5912793581444282,0.050959997080611094,-0.03284731457041363,-0.0123390225900343,-1.5912793581444282
42,4,0.1075,0.425009688,-1.023116558,0.042888631,-1.696820966,0.099741583,-1.350106586,-1.527489061,1.291358875,4,5.6240906939503746e-05,5.67989844094328e-05,0.0011112592575964375,-1.2191543004840715,-0.00017386867817083737,-7.04606668378848e-05,-1.2191543004840715
42,5,0.2196,8.353763357,2.621805816,1.931324821,0.2524596,-0.258800291,0.934470755,-0.01301274,-0.24199954,5,-7.905227786873055e-10,-4.62488395871556e-07,-1.7839334829400672e-05,-4.33026168384303e-06,1.2050691993592124,-0.569247366772552,1.2050691993592124
42,6,0.1696,3.955124648,3.353292927,-0.769469275,-0.070791137,0.277826269,0.614302103,0.019661695,-0.130319463,6,7.193806772136646e-09,0.0001953763890462654,-1.8326858550509752e-05,-4.799190840624448e-06,-1.5567881301852848,0.5323181572372718,0.5323181572372718
43,1,0.0383,0.001856872,-0.529978697,-5.179812107,-4.424122158,-4.427951875,-1.116337192,-1.569258542,-0.08851297,1,-0.0068982950255893965,9.775806299062204e-05,0.05004438090454576,0.03464088065228536,0.0004995070641716396,0.039432380810029796,-0.0068982950255893965
43,2,0.2542,8.94e-05,-2.224806646,-6.450968288,-5.209903218,-6.5413513,0.209618169,-2.051607878,-0.731569906,2,0.00030592873025169577,-5.719618756605437e-05,0.027293214004118105,0.022121535939008074,5.260281052622016e-06,2.1556922819503537e-05,-5.719618756605437e-05
43,3,0.0062,0.927893733,-1.557076165,0.694899873,0.703294813,-0.792335556,0.977528821,0.781380742,-0.891853439,3,0.0006186515871590084,0.00010781465921453151,-2.784314821949646,0.04847633094761816,0.003208470400093004,0.016553004173710778,-2.784314821949646
43,4,0.008,0.381380081,-1.300661508,-0.079936792,0.447502472,-0.680475436,-0.340588123,0.067984706,0.434926949,4,0.0008074612171693514,0.0001647708374127204,0.09140536329157382,-1.5461687791164016,0.0007006769977983064,0.008700170139509732,-1.5461687791164016
43,5,0.3224,19.78893965,3.000065435,0.942963923,0.382349554,1.213742447,-1.401197031,-0.837796737,0.853691831,5,5.5680716969478776e-09,1.8737189825087213e-11,2.8931464022692682e-06,3.3507983810403804e-07,-0.022341207765645087,0.005919336187794589,-0.022341207765645087
43,6,0.0821,5.445941181,2.876872334,-0.125656873,-1.013859645,-0.265054192,0.380741071,0.148034347,0.134978011,6,6.2721673470243015e-06,1.0956799847702708e-09,0.0002129858012308389,5.936898660296922e-05,0.08446454754475059,-0.6713255030684357,-0.6713255030684357
44,1,0.1053,0.001792059,-0.077225914,-5.142652756,-4.595344502,-6.122503113,-0.434354849,-2.291555175,0.593615809,1,-0.007701682061220127,0.00031629592514797295,0.006961899629981061,-0.00010411268418918364,0.002691649324482634,0.013799565983671398,-0.007701682061220127
44,2,0.0708,0.001411984,0.395660682,-6.289160262,-4.442491014,-4.093873857,-0.095885388,-1.56905911,0.557395248,2,0.0005970507369837546,-0.0029205418477851945,0.02887513494643875,-0.00034420473793061557,0.010903723819224352,0.10235922539807837,-0.0029205418477851945
44,3,0.0113,1.134230325,0.51210427,0.58836738,-2.829761396,0.279321087,-0.880564991,-0.820357047,-1.58521632,3,0.00010250114926329694,0.0002252202093258557,-0.6102606762212828,-0.016680369741239792,0.01009774060285107,-0.07183799834351354,-0.6102606762212828
44,4,0.0166,3.658203695,0.324150316,2.223746779,1.22486885,-0.585604269,0.979030592,-0.964946641,0.055260209,4,-3.235253728190467e-07,-5.666356635031128e-07,-0.0035205409391937227,12.733501052560282,-0.0009774294130141475,-9.22644967654634,12.733501052560282
44,5,0.0042,1.036042113,0.508573376,0.10264058,-1.141580816,-0.39075271,0.825612387,2.001833301,-0.066032187,5,0.00011672730370612716,0.0002505019878518772,0.029742482086599395,-0.013640637777271557,-0.6694961876905676,-0.020507898205990575,-0.6694961876905676
44,6,0.3445,2.65503801,0.99793898,0.094666457,-1.906503745,-0.784352877,-0.90627263,0.560510131,0.663804864,6,2.846991256143596e-06,1.1187422885572353e-05,-0.0010066394624936037,-0.6125628014997524,-9.756361489952019e-05,0.3936113131893946,0.3936113131893946
45,1,0.0735,0.000928288,-0.590777075,-4.457313707,-5.496825845,-5.56072895,-0.298533962,-2.114604465,-0.833919933,1,-0.003717661969596873,4.179085673640557e-06,0.011690263962909649,0.0008689464666697841,0.0007567552352137017,0.001537591353606222,-0.003717661969596873
45,2,0.0036,0.00043329,0.248431932,-6.190208676,-4.06566077,-4.565071117,-2.325409964,-1.875628354,-0.790133155,2,0.00018279747110173497,-0.001570322108923415,0.03005673494524493,0.018730808745892738,0.03808242774804497,0.17229526232150616,-0.001570322108923415
45,3,0.011,0.469546558,-0.09680058,-0.965626294,-0.783761458,0.451905283,0.315598479,0.768618178,-0.777509633,3,0.00015442693309885658,9.077194091955227e-06,-1.3186134407649595,0.027409808592756196,0.040245233005395085,0.11321225157961652,-1.3186134407649595
45,4,0.0101,2.169746233,0.237486935,-0.263798103,1.703408795,0.217023492,-0.911574661,0.530551716,0.3523711,4,2.705408064271131e-06,1.333237066491395e-06,0.006460215901669502,-0.16956433148048497,-0.3011015603661047,-0.09171173135825099,-0.16956433148048497
45,5,0.0179,1.957520732,1.328293166,-0.648707285,1.167362624,-0.85370902,0.667788146,0.807456278,-0.133995317,5,1.473554178191419e-06,1.6952993371116852e-06,0.005932344883515114,-0.18831456943625383,-0.4439164023298541,0.036736558875650395,-0.4439164023298541
45,6,0.4267,1.736055344,3.304463645,-1.430645991,-0.907781033,-0.995703276,-1.275771293,2.040298201,1.831857501,6,1.4162006674081234e-07,3.628008479976492e-07,0.0007893662709823868,-0.002713119983642642,0.0017376874551662527,-0.08546561052758339,-0.08546561052758339
46,1,0.0756,0.000865897,-0.327424239,-5.754686133,-5.282953554,-6.385930097,-2.988550922,-0.878963861,0.345376608,1,-0.004323121598687591,0.013115071168841875,0.00011255609080579981,0.0028062347582235815,0.04024001243415847,0.009283143785703251,-0.004323121598687591
46,2,0.1597,0.004937799,-0.409317333,-3.687654935,-6.053559405,-4.741117034,-2.5741967,-1.841591262,-0.99348368,2,0.0010887304223966062,-0.01703098483954693,8.179705250360551e-05,0.0020741369488115158,0.024361286292643714,0.005742556794361079,-0.01703098483954693
46,3,0.2987,23.49259946,0.968193142,1.820201469,0.840146631,1.102368057,1.011450866,0.230505391,0.469024375,3,1.0500034713386293e-09,9.191992920753877e-09,0.06352234323677791,6.24218012790979e-07,-0.012526201622267724,-8.284920886312585e-06,0.06352234323677791
46,4,0.0016,1.102437991,-0.005736829,1.010990614,-0.371360509,-0.981065194,1.214215053,-1.075544928,-1.543121018,4,0.00010414486859911024,0.0009272601544371221,0.0024832957193221218,-1.83725007698029,0.5595551998547332,0.09297266633049335,-1.83725007698029
46,5,0.1081,4.613232534,2.520709585,-0.530691515,-0.747989272,1.608229584,0.463485049,-1.203952641,-0.401030604,5,5.282203110553354e-06,3.852188221822699e-05,-0.17626036070265194,0.0019791834443337766,-0.7880628277201553,0.08780066238286485,-0.7880628277201553
46,6,0.0078,2.339537542,1.390700387,-0.086607823,-1.006138379,1.278347736,-0.583763711,-0.210083604,0.791552299,6,3.330109287703063e-05,0.0002481526979874244,-0.003185884603915728,0.008986794657973843,2.3994085999632104,-3.1511468285235895,-3.1511468285235895
47,1,0.1081,0.001513849,1.109697898,-6.42102617,-4.519049524,-3.140719637,-2.617319986,-1.864031927,-1.544083127,1,-0.0015922416657368783,4.104952582163609e-05,0.0022749738619850805,0.00430346088837345,0.022918894101166702,0.08875655703559104,-0.0015922416657368783
47,2,0.0135,0.000479712,0.743276507,-6.283820342,-6.323663121,-4.673362125,-1.83837553,-1.532155527,0.273737134,2,0.001037294430491909,-0.001076444674128308,0.007500150073462684,0.012330808830835946,0.019517112945843657,0.03394363597428116,-0.001076444674128308
47,3,0.043,0.587988762,-0.985018836,-0.104284462,0.519588941,0.650249813,-0.374462724,-0.392965243,-1.214408837,3,1.4724724649001486e-05,1.921086071296438e-06,-2.7249614975483096,0.21829894819915682,0.000512286847775041,-0.00020422027153864502,-2.7249614975483096
47,4,0.0123,2.722390401,-1.982653316,1.66491835,-0.095256616,2.237805846,-0.757986429,0.292093468,0.312477867,4,2.1031516849032478e-05,2.384791414495577e-06,0.1648289940778513,-3.0557465123976826,-0.0004375487711655686,-0.04778176535961959,-3.0557465123976826
47,5,0.0071,1.367675135,0.640467556,0.375084976,0.165925755,-1.281626929,1.199862998,-0.196392513,0.170072899,5,0.00038624298975800436,1.3016332269221047e-05,0.0013338573533957484,-0.0015088312998798197,-0.7339353565379056,-0.16617742554929832,-0.7339353565379056
47,6,0.3273,3.659699718,1.833371706,0.345927988,0.310236779,0.706303107,0.540873058,-0.163526289,0.773053016,6,1.2125990998424545e-05,1.835190930722954e-07,-4.310670949141588e-06,-0.0013357532811131823,-0.001347168342531073,-0.027286657023490746,-0.027286657023490746
48,1,0.2653,0.012280694,-0.658440611,-3.308001212,-3.043218324,-5.770505414,-1.009740185,-1.489930758,-0.311087782,1,-0.018190937993309633,0.00020318540366765273,0.14364147982893405,0.00545952871229848,0.0003888077935028618,0.0014137571547625607,-0.018190937993309633
48,2,0.0468,0.002064297,0.288061945,-4.986597557,-5.47173554,-5.838186732,-2.422203123,-2.105502658,0.784775696,2,0.006852272596619632,-0.004605825518431637,0.019147179617586434,0.00986346901675263,0.004644872833432705,0.2138272947065786,-0.004605825518431637
48,3,0.0208,0.534059815,-1.002429829,-0.762465634,1.12624491,0.422698191,1.665142757,0.878591716,-1.905840404,3,0.04212954752961144,0.00016652122992412538,-2.3487709368468526,0.00823210508532575,0.0002874116146717166,-0.01320280987925515,-2.3487709368468526
48,4,0.0048,1.076163418,-0.531785891,-0.114387546,-0.371932847,1.958534266,0.088689426,-1.013668049,2.227531599,4,0.003443466418997818,0.00018447106574434336,0.01770291072592632,-0.9202864794083643,-0.0018503652341305898,-0.217353879248462,-0.9202864794083643
48,5,0.0014,1.089043091,0.399835333,0.873908355,-0.220660195,-1.851092411,0.353825313,0.056387927,2.457825485,5,0.0008308488476771546,0.0002943193143614255,0.0020940374802441448,-0.006269080153655777,-0.8296424265907866,0.12039550175814605,-0.8296424265907866
48,6,0.4052,3.51670659,2.922845856,-0.99766941,0.443101962,0.700238391,-0.255473938,0.006989933,-0.868035008,6,3.232432048277828e-06,1.4496915381453483e-05,-0.00010292337845572302,-0.0007879184791155577,0.00012881836685301354,-0.07791764324308022,-0.07791764324308022
49,1,0.0163,0.003422976,-0.161144371,-3.954568635,-4.948296272,-4.840450635,-0.477010932,-1.036637624,0.144806463,1,-0.012878864604552702,0.0011399362756079807,0.004054529321867577,0.07566920482144555,0.07146381118440247,0.0005136058669474182,-0.012878864604552702
49,2,0.14,0.00123799,-0.898105529,-5.064187343,-4.000806444,-5.010460746,-1.438706876,-1.940895293,-0.446746389,2,0.00036696687234289164,-0.0041764454717752655,0.0009747047041814061,0.5929716016519342,0.002292860418381046,-2.7104127109245008e-05,-0.0041764454717752655
49,3,0.0032,5.983559902,-1.732076598,2.448827008,-0.392297834,2.108579667,0.782329694,0.864557442,0.697884212,3,1.1814688686265206e-05,8.822844255185216e-06,-0.2879024646003699,0.0008036211103580991,0.005056783076201064,-0.5434855009651007,-0.2879024646003699
49,4,0.0666,0.345545546,-1.453775058,-0.053281886,-0.520223142,2.014640167,1.332628564,-1.315687677,0.219072451,4,0.00018345565362456057,0.004465802768086876,0.0006686231813694616,-1.5034216810766083,0.00030170797555446286,-2.1208964277130937e-05,-1.5034216810766083
49,5,0.1013,1.195452962,1.754151294,-1.401222562,0.662935524,-0.288306411,-0.386722948,0.945610016,0.654334862,5,3.292575135987386e-05,3.2815637960768335e-06,0.0007995433353581734,5.733560262911784e-05,-0.42037324055102104,0.07564371181285426,-0.42037324055102104
49,6,0.3207,12.34789331,2.008460339,1.233349096,0.966537076,-0.171744089,-0.651177385,0.150763669,0.322531996,6,7.236517326414783e-09,-1.1862842635005296e-09,-0.0026278813678574384,-1.2325574210615532e-07,0.0023132519709110726,-0.019686138434952396,-0.019686138434952396
50,1,0.0909,0.000964223,-0.933234416,-3.106286136,-6.001729564,-5.725696296,-0.008000727,-3.999503169,-1.631940841,1,-0.0024777297139845704,0.00018809806927372165,8.844499468075523e-06,1.96900423156676e-05,7.043891282983787e-06,-6.812750801202527e-06,-0.0024777297139845704
50,2,0.201,0.004544265,0.595875015,-4.911424421,-4.931203022,-5.318731623,-3.50005593,-1.787839612,1.006309774,2,1.8049534289576397e-05,-0.0044810310657507025,-0.0006452794568172942,-0.019056133367685264,0.0009009120916652287,-0.08834081255420626,-0.0044810310657507025
50,3,0.0046,1.604452685,0.44134313,0.996914047,-0.826009193,0.545962958,0.486171769,-1.150491386,1.461323197,3,1.0503399492298335e-07,-7.9858803664471e-05,0.8586138508378307,-0.2839533132986896,-0.004175605460689306,-1.0917615396175944,0.8586138508378307
50,4,0.0131,3.068431376,-0.382242627,2.161724914,1.995526065,-2.806727938,-0.989010868,-0.291009814,0.580040258,4,4.2933896872190394e-08,-0.0004330188276679867,-0.05213675247036738,2.918474461554953,-0.0067042525528454204,-1.8965475114419172,2.918474461554953
50,5,0.0016,1.09731306,0.515317167,0.667981884,0.239672059,-0.675947763,0.9866017,0.874151387,0.454310153,5,3.5164422015298675e-07,0.00046869637214814585,-0.017553093740265792,-0.15349263648362613,0.12478639047510788,-0.652485976530158,0.12478639047510788
50,6,0.287,2.518384477,1.234280028,0.792878363,0.286398841,0.079403465,1.40429976,-1.188466985,0.86146534,6,-8.261519701762819e-10,-0.0001116393157362742,-0.011148298960689175,-0.10547450770826143,-0.0015849580879428397,0.18516417277952185,0.18516417277952185
51,1,0.0749,0.002929061,0.154851888,-4.520824161,-6.276692779,-4.600879785,-1.973221466,-2.497978601,1.285347727,1,-0.008875575840335829,0.00016306096986207984,0.021667896870516627,0.09331506671840957,0.02003681105124165,-0.0004019801945060393,-0.008875575840335829
51,2,0.0204,0.00161481,0.411825164,-5.89017886,-4.020236321,-3.968295427,-1.633131566,-0.710952831,1.218901295,2,0.0010859470690367439,-0.003809440186722088,0.04118594299201843,0.021312619773118668,0.04876254912102594,0.011939620270667613,-0.003809440186722088
51,3,0.0108,0.87888877,0.768527267,-0.025649107,-1.437930176,-0.531817672,-2.093602434,0.77549587,-0.104860421,3,0.0005008057690187509,0.000142936433273323,-0.8137727423279698,0.0009388345548314236,0.1764179243466682,0.055402373735606456,-0.8137727423279698
51,4,0.0658,0.468047787,-0.94475303,0.589480289,-0.935303566,-2.082437028,-1.016194665,-0.998056087,0.193747313,4,0.0006647309730242644,2.279671893847474e-05,0.0002893547705528226,-1.7290877112231051,4.8557542865202995e-05,-0.0011119170177157883,-1.7290877112231051
51,5,0.0173,3.526610105,1.71108443,0.635967253,-1.155574282,2.0037569,0.361040825,0.198581689,0.015055667,5,7.205021582208182e-05,2.6329005044017526e-05,0.02744712297469023,2.4511463440854587e-05,-0.5087045473488893,-0.009463076672279644,-0.5087045473488893
51,6,0.3437,7.301077099,1.848759437,0.670925142,-0.95003575,1.047326936,-0.474801229,0.8689308,-0.336931956,6,-3.514377609028231e-08,1.567384853190187e-07,0.00020956539809580834,-1.364652264321936e-05,-0.0002300750064412542,0.0021448399862357102,0.0021448399862357102
52,1,0.0481,0.001746821,0.071218731,-5.04432087,-3.185855799,-5.888563455,-2.820371492,-2.868106905,-1.686693066,1,-0.00783279175544985,1.8503642884806475e-05,-0.0018764127940462368,0.001832349350691777,0.03216757054798113,0.02931977263009933,-0.00783279175544985
52,2,0.0123,0.00021462,0.29636701,-7.380587083,-4.436791206,-4.962473854,-2.367798706,-2.400350549,-0.080619125,2,0.0005889459190285395,-0.0007878606485167294,-0.00361583572204703,0.0029615152096350273,0.06202570640670381,0.059281319266140976,-0.0007878606485167294
